Gene,TSG.Training.Set,OG.Training.Set,Neutral.Genes,lincRNA
ENSG00000256077.5_10,0,0,1,1
ENSG00000235872.2_10,0,0,0,0
ENSG00000255970.1_9,0,0,1,1
ENSG00000279505.1_7,0,0,1,1
ENSG00000255772.5_6,0,0,0,1
ENSG00000255733.6_11,0,1,0,0
ENSG00000251301.8_13,0,0,1,1
ENSG00000256273.1_8,0,0,1,1
ENSG00000273824.1_9,0,0,1,1
ENSG00000289173.2_2,0,0,1,1
ENSG00000247363.3_10,0,0,0,0
ENSG00000289595.2_2,0,0,1,1
ENSG00000256325.1_9,0,0,0,0
ENSG00000257181.1_11,0,0,0,0
ENSG00000258140.2_10,0,0,1,1
ENSG00000274979.1_8,0,0,1,1
ENSG00000257764.2_10,0,0,0,0
ENSG00000257507.1_7,0,0,1,1
ENSG00000279551.1_3,0,0,0,0
ENSG00000247131.6_11,0,0,1,1
ENSG00000257815.9_14,0,0,0,0
ENSG00000257241.1_11,0,0,0,0
ENSG00000257139.1_8,0,0,1,1
ENSG00000287132.1_6,0,0,1,1
ENSG00000289283.1_1,0,0,0,0
ENSG00000279530.2_8,0,0,0,0
ENSG00000258168.6_11,1,0,0,0
ENSG00000277247.1_8,0,0,0,0
ENSG00000257265.1_10,0,0,1,1
ENSG00000257454.1_11,0,0,1,1
ENSG00000258053.1_11,0,0,1,1
ENSG00000277223.1_9,0,0,0,0
ENSG00000288530.1_4,0,0,0,0
ENSG00000257515.1_10,0,0,1,1
ENSG00000257410.1_10,0,0,0,0
ENSG00000258115.1_10,0,0,0,0
ENSG00000236333.4_9,1,0,0,0
ENSG00000258235.1_10,0,0,1,1
ENSG00000258294.5_10,0,0,1,1
ENSG00000258123.1_7,0,0,1,1
ENSG00000257682.1_10,0,0,1,1
ENSG00000257750.2_9,0,0,1,1
ENSG00000251138.7_12,0,0,0,1
ENSG00000257587.1_8,0,0,1,1
ENSG00000258332.3_9,0,0,0,1
ENSG00000257183.1_11,0,0,1,1
ENSG00000257386.1_10,0,0,0,0
ENSG00000257434.1_8,0,0,0,0
ENSG00000254451.2_10,0,0,0,0
ENSG00000273987.1_9,0,0,0,0
ENSG00000257497.2_12,0,0,0,0
ENSG00000258077.2_12,0,0,1,1
ENSG00000286259.1_6,0,0,1,1
ENSG00000258088.1_11,0,0,1,1
ENSG00000257329.1_9,0,0,1,1
ENSG00000257453.1_8,0,0,0,0
ENSG00000257839.1_8,0,0,1,1
ENSG00000257219.6_10,0,0,0,1
ENSG00000257526.3_12,0,0,1,1
ENSG00000287030.1_5,0,0,1,1
ENSG00000257910.1_8,0,0,0,0
ENSG00000286476.1_3,0,0,1,1
ENSG00000257677.2_10,0,0,1,1
ENSG00000257835.2_11,0,0,0,0
ENSG00000289040.1_1,0,0,0,0
ENSG00000258066.1_8,0,0,0,0
ENSG00000258225.1_10,0,0,0,0
ENSG00000258220.1_9,0,0,0,1
ENSG00000258084.6_10,0,0,1,1
ENSG00000257879.1_10,0,0,1,1
ENSG00000257165.5_10,0,0,1,1
ENSG00000257948.2_10,0,0,1,1
ENSG00000257191.1_10,0,0,0,0
ENSG00000257894.2_12,0,0,0,0
ENSG00000257474.5_8,0,0,1,1
ENSG00000258048.1_8,0,0,0,0
ENSG00000277130.1_9,0,0,0,0
ENSG00000258044.1_8,0,0,0,0
ENSG00000257557.2_9,0,0,0,0
ENSG00000257429.1_10,0,0,0,0
ENSG00000257741.6_9,0,0,0,1
ENSG00000258026.2_11,0,0,0,0
ENSG00000257467.6_9,0,0,0,0
ENSG00000258162.4_11,0,0,0,0
ENSG00000257747.2_9,0,0,1,1
ENSG00000258170.1_10,0,0,1,1
ENSG00000257837.1_10,0,0,1,1
ENSG00000257431.1_8,0,0,1,1
ENSG00000286043.1_6,0,0,1,1
ENSG00000258338.1_8,0,0,1,1
ENSG00000288941.1_1,0,0,1,1
ENSG00000257124.2_11,0,0,1,1
ENSG00000289309.1_2,0,0,1,1
ENSG00000285191.1_8,0,0,1,1
ENSG00000257729.2_11,0,0,1,1
ENSG00000289218.1_1,0,0,1,1
ENSG00000258815.1_8,0,0,1,1
ENSG00000258178.1_8,0,0,0,0
ENSG00000258185.2_11,0,0,0,0
ENSG00000289369.1_1,0,0,0,0
ENSG00000280049.1_7,0,0,1,1
ENSG00000257912.1_7,0,0,1,1
ENSG00000257940.1_8,0,0,1,1
ENSG00000289384.2_2,0,0,1,1
ENSG00000281333.2_10,0,0,0,0
ENSG00000278011.1_8,0,0,1,1
ENSG00000289174.1_1,0,0,1,1
ENSG00000246363.4_12,0,0,1,1
ENSG00000274021.1_11,0,0,0,0
ENSG00000286608.1_3,0,0,1,1
ENSG00000271327.1_10,0,0,1,1
ENSG00000271259.1_8,0,0,1,1
ENSG00000270344.4_10,0,0,0,0
ENSG00000279939.1_7,0,0,1,1
ENSG00000258302.2_11,0,0,0,0
ENSG00000271614.1_6,0,0,0,0
ENSG00000258216.7_12,0,0,1,1
ENSG00000257725.1_8,0,0,1,1
ENSG00000257194.2_10,0,0,1,1
ENSG00000258183.6_10,0,0,0,1
ENSG00000286021.3_8,0,0,1,1
ENSG00000257995.1_10,0,0,1,1
ENSG00000288102.1_6,0,0,1,1
ENSG00000257787.2_10,0,0,1,1
ENSG00000196243.5_8,0,0,0,0
ENSG00000289605.1_1,0,0,1,1
ENSG00000258100.3_11,0,0,1,1
ENSG00000286049.1_4,0,0,1,1
ENSG00000277738.1_12,0,0,1,1
ENSG00000258125.1_10,0,0,1,1
ENSG00000257893.3_9,0,0,1,1
ENSG00000257863.1_8,0,0,1,1
ENSG00000257242.9_11,0,0,0,0
ENSG00000286907.1_5,0,0,1,1
ENSG00000287714.1_5,0,0,1,1
ENSG00000245904.6_13,1,0,0,0
ENSG00000277851.2_10,0,0,1,1
ENSG00000205057.6_7,0,0,1,1
ENSG00000257127.6_8,0,0,0,1
ENSG00000266923.1_11,0,0,1,1
ENSG00000205056.9_11,0,0,0,1
ENSG00000257345.2_9,0,0,1,1
ENSG00000257322.7_12,0,0,1,1
ENSG00000257746.2_11,0,0,1,1
ENSG00000258171.2_10,0,0,0,1
ENSG00000257252.7_12,0,0,1,1
ENSG00000246985.8_10,1,0,0,0
ENSG00000258274.1_11,0,0,0,0
ENSG00000258303.1_9,0,0,0,0
ENSG00000257283.1_10,0,0,1,1
ENSG00000271382.1_10,0,0,1,1
ENSG00000258035.2_11,0,0,0,0
ENSG00000287237.1_5,0,0,0,0
ENSG00000258172.1_10,0,0,0,0
ENSG00000258365.1_10,0,0,0,0
ENSG00000278916.1_6,0,0,0,1
ENSG00000257400.1_11,0,0,1,1
ENSG00000289437.1_1,0,0,0,0
ENSG00000289476.1_1,0,0,1,1
ENSG00000289510.2_2,0,0,1,1
ENSG00000258313.1_10,0,0,1,1
ENSG00000258343.2_11,0,0,1,1
ENSG00000258292.1_7,0,0,0,1
ENSG00000257878.3_9,0,0,0,0
ENSG00000257715.1_8,0,0,0,0
ENSG00000289949.1_1,0,0,1,1
ENSG00000283422.1_9,0,0,1,1
ENSG00000258177.1_10,0,0,0,0
ENSG00000287454.1_5,0,0,0,0
ENSG00000258272.1_10,0,0,1,1
ENSG00000258131.1_9,0,0,1,1
ENSG00000257470.2_11,0,0,1,1
ENSG00000279190.1_8,0,0,1,1
ENSG00000286434.1_5,0,0,1,1
ENSG00000257920.1_9,0,0,1,1
ENSG00000255794.11_8,1,0,0,1
ENSG00000279798.1_8,0,0,1,1
ENSG00000258312.1_10,0,0,1,1
ENSG00000286056.1_4,0,0,1,1
ENSG00000245017.4_12,0,0,1,1
ENSG00000257167.3_11,0,1,0,0
ENSG00000257458.1_8,0,0,0,0
ENSG00000258039.2_10,0,0,0,0
ENSG00000287675.1_3,0,0,1,1
ENSG00000279148.1_7,0,0,1,1
ENSG00000280088.1_10,0,0,0,0
ENSG00000257696.1_8,0,0,1,1
ENSG00000290571.1_2,0,0,1,1
ENSG00000290576.1_2,0,0,0,0
ENSG00000257325.1_10,0,0,0,0
ENSG00000258007.1_10,0,0,0,0
ENSG00000257543.1_10,0,0,1,1
ENSG00000257514.5_10,0,0,0,0
ENSG00000274560.1_8,0,0,1,1
ENSG00000257202.1_10,0,0,0,0
ENSG00000258308.6_11,0,0,0,0
ENSG00000257222.1_8,0,0,0,0
ENSG00000281344.1_5,0,0,0,0
ENSG00000283052.2_9,0,0,0,0
ENSG00000258169.1_8,0,1,0,1
ENSG00000282964.1_8,0,0,0,0
ENSG00000288092.1_3,0,0,1,1
ENSG00000257703.6_11,0,0,1,1
ENSG00000257860.6_11,0,0,1,1
ENSG00000286197.1_6,0,0,1,1
ENSG00000257762.6_10,0,0,1,1
ENSG00000257737.1_10,0,0,0,0
ENSG00000257766.1_10,0,0,0,0
ENSG00000257681.1_10,0,0,0,0
ENSG00000257754.1_8,0,0,0,0
ENSG00000257327.1_8,0,0,1,1
ENSG00000288744.1_1,0,0,0,0
ENSG00000257193.1_7,0,0,1,1
ENSG00000286258.1_6,0,0,1,1
ENSG00000257732.1_10,0,0,0,0
ENSG00000279176.1_8,0,0,0,0
ENSG00000289557.1_1,0,0,0,0
ENSG00000286410.1_5,0,0,0,0
ENSG00000286903.1_3,0,0,0,0
ENSG00000257642.1_11,0,0,0,0
ENSG00000286520.1_5,0,0,1,1
ENSG00000257859.2_8,0,0,1,1
ENSG00000289387.1_2,0,0,1,1
ENSG00000257890.1_10,0,0,1,1
ENSG00000257438.1_8,0,0,0,0
ENSG00000258355.1_11,0,0,0,0
ENSG00000277715.1_8,0,0,0,0
ENSG00000290003.1_1,0,0,1,1
ENSG00000257545.5_13,0,0,0,0
ENSG00000257711.2_12,0,0,0,0
ENSG00000257918.1_11,0,0,0,0
ENSG00000287957.1_5,0,0,0,0
ENSG00000260329.2_11,0,0,0,1
ENSG00000257548.1_8,0,0,0,0
ENSG00000286678.1_5,0,0,1,1
ENSG00000257579.1_10,0,0,0,0
ENSG00000289344.1_1,0,0,1,1
ENSG00000258136.2_11,0,0,0,0
ENSG00000257398.8_12,0,0,1,1
ENSG00000247213.7_10,0,0,1,1
ENSG00000287202.1_3,0,0,0,0
ENSG00000257221.4_11,0,0,0,0
ENSG00000264043.2,0,0,0,0
ENSG00000280110.1_10,0,0,0,0
ENSG00000274598.1_12,0,0,0,0
ENSG00000279630.1_5,0,0,0,0
ENSG00000256262.3_11,0,0,0,0
ENSG00000256139.2_9,0,0,0,0
ENSG00000256560.1_8,0,0,0,0
ENSG00000255655.1_11,0,0,0,0
ENSG00000255650.6_10,0,0,0,0
ENSG00000249094.2_8,0,0,1,1
ENSG00000277299.1_9,0,0,0,0
ENSG00000280426.1_7,0,0,1,1
ENSG00000277595.1_9,0,0,0,0
ENSG00000290863.1_1,0,0,0,0
ENSG00000279360.1_8,0,0,0,0
ENSG00000289311.2_2,0,0,1,1
ENSG00000258210.1_11,0,0,0,0
ENSG00000278993.1_9,0,0,0,0
ENSG00000279925.1_7,0,0,1,1
ENSG00000257268.1_8,0,0,1,1
ENSG00000185847.9_11,0,0,0,1
ENSG00000258240.6_12,0,0,1,1
ENSG00000257595.3_11,0,0,0,1
ENSG00000258099.1_7,0,0,0,0
ENSG00000234608.9_13,0,1,0,0
ENSG00000274227.1_10,0,0,0,0
ENSG00000258323.1_10,0,0,0,0
ENSG00000257494.1_8,0,0,0,0
ENSG00000257452.1_11,0,0,0,0
ENSG00000257286.1_10,0,0,0,0
ENSG00000277566.1_11,0,0,0,0
ENSG00000288863.1_1,0,0,0,0
ENSG00000257935.4_12,0,0,0,0
ENSG00000249550.8_11,0,1,0,1
ENSG00000287229.1_3,0,0,0,0
ENSG00000257359.1_8,0,0,0,0
ENSG00000257603.1_11,0,0,1,1
ENSG00000257997.5_12,0,0,1,1
ENSG00000257476.1_9,0,0,1,1
ENSG00000255399.6_11,0,0,0,0
ENSG00000289101.1_1,0,0,1,1
ENSG00000258254.1_10,0,0,1,1
ENSG00000257817.2_12,1,1,0,0
ENSG00000287982.1_6,0,0,1,1
ENSG00000257517.1_9,0,0,1,1
ENSG00000283459.1_10,0,0,1,1
ENSG00000257958.1_8,0,0,1,1
ENSG00000257519.1_8,0,0,1,1
ENSG00000271579.1_8,1,1,0,1
ENSG00000276308.1_8,0,0,1,1
ENSG00000276972.1_8,0,0,1,1
ENSG00000257726.1_8,0,0,1,1
ENSG00000258108.2_12,0,0,1,1
ENSG00000257407.1_11,0,0,1,1
ENSG00000257781.1_8,0,0,1,1
ENSG00000257683.1_9,0,0,1,1
ENSG00000286991.1_4,0,0,1,1
ENSG00000258034.1_9,0,0,0,0
ENSG00000258337.1_11,0,0,0,0
ENSG00000286354.1_5,0,0,1,1
ENSG00000258346.1_8,0,0,1,1
ENSG00000258018.2_9,0,0,1,1
ENSG00000196668.4_7,1,1,0,1
ENSG00000275898.1_8,0,0,1,1
ENSG00000258249.1_8,0,0,1,1
ENSG00000257883.1_8,0,0,1,1
ENSG00000257654.1_8,0,0,1,1
ENSG00000275467.1_9,0,0,0,0
ENSG00000290033.1_1,0,0,0,0
ENSG00000274554.1_8,0,0,0,0
ENSG00000257279.1_10,0,0,0,0
ENSG00000277840.1_9,0,0,0,0
ENSG00000258285.1_6,0,0,0,0
ENSG00000255686.1_8,0,0,0,0
ENSG00000256071.1_8,0,0,0,0
ENSG00000277873.1_8,0,0,0,0
ENSG00000276292.1_8,0,0,0,0
ENSG00000274859.1_8,0,0,0,0
ENSG00000270482.1_10,0,0,1,1
ENSG00000275759.1_8,0,0,1,1
ENSG00000275409.1_8,0,0,1,1
ENSG00000255714.1_9,0,0,1,1
ENSG00000256750.2_10,0,0,1,1
ENSG00000255618.2_10,0,0,1,1
ENSG00000255814.2_10,0,0,1,1
ENSG00000256149.1_11,0,0,1,1
ENSG00000286233.1_6,0,0,0,0
ENSG00000257095.1_10,0,0,0,0
ENSG00000256884.1_10,0,0,0,0
ENSG00000256609.1_10,0,0,0,0
ENSG00000256311.1_10,0,0,1,1
ENSG00000281196.1_6,0,0,0,1
ENSG00000248636.7_11,0,0,0,0
ENSG00000255692.1_8,0,0,0,0
ENSG00000277283.2_9,0,0,0,0
ENSG00000255857.8_11,0,0,0,0
ENSG00000286067.1_4,0,0,0,0
ENSG00000275936.1_8,0,0,0,0
ENSG00000256695.2_10,0,0,1,1
ENSG00000248008.5_14,0,0,0,0
ENSG00000278344.1_10,0,0,1,1
ENSG00000289401.1_1,0,0,0,0
ENSG00000256008.3_11,0,0,0,0
ENSG00000256364.1_10,0,0,0,0
ENSG00000277423.1_8,0,0,1,1
ENSG00000276188.1_8,0,0,1,1
ENSG00000256569.1_10,0,0,0,0
ENSG00000255946.3_11,0,0,1,1
ENSG00000286493.1_3,0,0,1,1
ENSG00000241388.6_9,1,1,0,0
ENSG00000271769.1,0,0,0,0
ENSG00000279001.1_10,0,0,1,1
ENSG00000286248.1_6,0,0,0,0
ENSG00000274029.1_8,0,0,1,1
ENSG00000258435.1_8,0,0,0,0
ENSG00000256742.1_8,0,0,0,0
ENSG00000286586.1_5,0,0,1,1
ENSG00000212694.8_10,1,0,0,0
ENSG00000272849.1_9,0,0,0,0
ENSG00000274292.2_12,0,0,0,0
ENSG00000256811.1_11,0,0,0,0
ENSG00000278084.1_8,0,0,1,1
ENSG00000287493.1_7,0,0,1,1
ENSG00000255856.2_11,0,0,0,0
ENSG00000256546.4_9,0,0,0,1
ENSG00000257097.1_6,0,0,0,0
ENSG00000289831.1_1,0,0,1,1
ENSG00000275265.1_9,0,0,1,1
ENSG00000274191.1_10,0,0,1,1
ENSG00000256249.1_8,0,0,0,0
ENSG00000256152.2_11,0,0,0,0
ENSG00000280138.1_10,0,0,0,0
ENSG00000256028.2_9,0,0,0,0
ENSG00000251497.2_7,0,0,0,0
ENSG00000280381.1_8,0,0,0,0
ENSG00000280120.1_8,0,0,0,0
ENSG00000269980.1_9,0,0,0,0
ENSG00000256092.4_12,0,0,0,0
ENSG00000274427.1_10,0,0,0,0
ENSG00000278112.1_10,0,0,0,0
ENSG00000247373.3_12,0,0,0,0
ENSG00000279953.1_8,0,0,0,0
ENSG00000278861.1_8,0,0,0,0
ENSG00000255839.1_10,0,0,0,0
ENSG00000286092.1_6,0,0,0,0
ENSG00000280300.1_7,0,0,0,0
ENSG00000270028.1,0,0,0,0
ENSG00000250091.3_9,0,0,0,0
ENSG00000270005.1,0,0,0,0
ENSG00000270130.1_9,0,0,0,0
ENSG00000270048.1_9,0,0,0,0
ENSG00000269997.1_9,0,0,0,0
ENSG00000269938.1_9,0,0,0,0
ENSG00000270061.1_9,0,0,0,0
ENSG00000270095.1_9,0,0,0,0
ENSG00000274874.2_11,0,0,0,0
ENSG00000275389.1_9,0,0,0,0
ENSG00000256596.1_9,0,0,0,0
ENSG00000214650.3_10,0,0,0,0
ENSG00000279527.1_8,0,0,0,0
ENSG00000279071.1_7,0,0,0,0
ENSG00000280354.1_7,0,0,0,0
ENSG00000279121.1_7,0,0,0,0
ENSG00000279334.1_7,0,0,0,0
ENSG00000280097.1_7,0,0,1,1
ENSG00000278973.1_7,0,0,1,1
ENSG00000280444.1_7,0,0,1,1
ENSG00000279087.1_7,0,0,1,1
ENSG00000279931.1_7,0,0,1,1
ENSG00000289940.1_1,0,0,1,1
ENSG00000287242.1_3,0,0,0,0
ENSG00000280634.1_6,0,0,0,0
ENSG00000279233.1_8,0,0,0,0
ENSG00000256814.1_8,0,0,1,1
ENSG00000287240.1_6,0,0,1,1
ENSG00000280117.1_7,0,0,1,1
ENSG00000279462.1_8,0,0,0,0
ENSG00000280125.1_7,0,0,1,1
ENSG00000280415.1_7,0,0,1,1
ENSG00000249267.8_10,0,0,0,1
ENSG00000275212.3_10,0,0,1,1
ENSG00000284848.2_7,0,0,1,1
ENSG00000280364.1_7,0,0,1,1
ENSG00000280398.1_7,0,0,1,1
ENSG00000280272.1_7,0,0,1,1
ENSG00000286386.1_5,0,0,1,1
ENSG00000255595.5_12,0,0,1,1
ENSG00000256494.1_10,0,0,1,1
ENSG00000214043.8_9,0,0,0,1
ENSG00000256732.2_13,0,0,1,1
ENSG00000255944.1_11,0,0,1,1
ENSG00000278866.1_8,0,0,1,1
ENSG00000279171.1_7,0,0,1,1
ENSG00000255998.2_10,0,0,1,1
ENSG00000189238.6_9,0,0,0,1
ENSG00000256128.7_12,0,0,0,1
ENSG00000249873.7_11,0,0,1,1
ENSG00000256286.2_10,0,0,1,1
ENSG00000249345.8_11,0,0,0,1
ENSG00000286016.1_5,0,0,1,1
ENSG00000256001.3_13,0,0,1,1
ENSG00000286791.1_4,0,0,1,1
ENSG00000278266.1_10,0,0,1,1
ENSG00000287339.1_6,0,0,1,1
ENSG00000256292.2_10,0,0,1,1
ENSG00000256362.2_10,0,0,0,1
ENSG00000280024.1_7,0,0,1,1
ENSG00000287365.1_5,0,0,1,1
ENSG00000279952.1_7,0,0,1,1
ENSG00000287112.1_3,0,0,1,1
ENSG00000286922.1_3,0,0,1,1
ENSG00000287622.1_3,0,0,1,1
ENSG00000255945.1_10,0,0,1,1
ENSG00000256022.6_10,0,0,0,1
ENSG00000288523.1_5,0,0,1,1
ENSG00000286662.2_5,0,0,1,1
ENSG00000279475.1_8,0,0,1,1
ENSG00000256597.3_10,0,0,0,1
ENSG00000256193.6_8,0,0,0,1
ENSG00000256971.2_9,0,0,0,1
ENSG00000256643.1_9,0,0,0,1
ENSG00000287311.1_5,0,0,1,1
ENSG00000256551.2_10,0,0,1,1
ENSG00000256659.2_9,0,0,1,1
ENSG00000276487.2_12,0,0,1,1
ENSG00000279180.1_9,0,0,0,0
ENSG00000257025.1_9,0,0,0,0
ENSG00000279500.1_8,0,0,0,0
ENSG00000274695.1_8,0,0,1,1
ENSG00000249196.6_7,0,0,0,0
ENSG00000256699.1_7,0,0,0,0
ENSG00000280051.1_7,0,0,0,0
ENSG00000256085.1_11,0,0,0,0
ENSG00000286246.1_4,0,0,0,0
ENSG00000256137.1_11,0,0,0,0
ENSG00000286394.1_3,0,0,0,0
ENSG00000280196.1_8,0,0,0,0
ENSG00000251536.2_11,0,0,0,0
ENSG00000261650.1_12,0,0,1,1
ENSG00000214039.9_11,0,1,0,1
ENSG00000256298.1_8,0,0,1,1
ENSG00000256906.1_7,0,0,1,1
ENSG00000279193.1_7,0,0,1,1
ENSG00000276122.1_8,0,0,1,1
ENSG00000250208.7_11,0,0,0,1
ENSG00000280405.1_7,0,0,1,1
ENSG00000259862.1_10,0,0,1,1
ENSG00000279343.1_9,0,0,0,0
ENSG00000279478.1_9,0,0,1,1
ENSG00000256064.1_11,0,0,0,0
ENSG00000279905.1_7,0,0,0,0
ENSG00000279146.1_8,0,0,0,0
ENSG00000256343.8_12,0,0,0,0
ENSG00000279650.1_9,0,0,1,1
ENSG00000256250.1_10,0,0,0,0
ENSG00000256299.1_11,0,0,0,0
ENSG00000279940.1_7,0,0,0,0
ENSG00000279976.1_8,0,0,0,0
ENSG00000280200.1_8,0,0,0,0
ENSG00000256204.1_9,0,0,0,0
ENSG00000279581.1_7,0,0,0,0
ENSG00000280002.1_7,0,0,0,0
ENSG00000256151.1_9,0,0,0,0
ENSG00000279128.1_7,0,0,0,0
ENSG00000279993.1_7,0,0,0,0
ENSG00000256810.2_12,0,0,0,0
ENSG00000204603.7_9,0,0,0,1
ENSG00000280217.1_7,0,0,1,1
ENSG00000279746.1_7,0,0,1,1
ENSG00000248703.2_9,0,0,1,1
ENSG00000286462.1_6,0,0,1,1
ENSG00000230294.4_10,0,0,1,1
ENSG00000287792.1_5,0,0,1,1
ENSG00000256484.1_9,0,0,1,1
ENSG00000280319.1_7,0,0,1,1
ENSG00000275232.1_10,0,0,1,1
ENSG00000287136.1_3,0,0,1,1
ENSG00000256209.2_12,0,0,1,1
ENSG00000279388.1_8,0,0,1,1
ENSG00000279455.1_7,0,0,1,1
ENSG00000256258.1_10,0,0,1,1
ENSG00000256424.2_10,0,0,1,1
ENSG00000287639.1_5,0,0,1,1
ENSG00000279153.1_7,0,0,1,1
ENSG00000249926.2_8,0,0,1,1
ENSG00000255933.1_10,0,0,0,0
ENSG00000256955.2_10,0,0,1,1
ENSG00000279283.1_8,0,0,0,0
ENSG00000255992.1_10,0,0,0,0
ENSG00000273568.1_9,0,0,0,0
ENSG00000257000.1_10,0,0,0,0
ENSG00000274670.1_8,0,0,1,1
ENSG00000291171.1_2,0,0,1,1
ENSG00000279640.1_7,0,0,1,1
ENSG00000276693.1_8,0,0,1,1
ENSG00000256576.3_12,0,0,1,1
ENSG00000256312.1_8,0,0,1,1
ENSG00000279480.1_7,0,0,0,0
ENSG00000256943.1_9,0,0,0,0
ENSG00000256542.2_11,0,0,0,0
ENSG00000278872.1_8,0,0,0,0
ENSG00000277011.1_8,0,0,0,0
ENSG00000255916.1_8,0,0,1,1
ENSG00000279113.1_7,0,0,1,1
ENSG00000286008.1_4,0,0,1,1
ENSG00000279704.1_7,0,0,1,1
ENSG00000279023.1_7,0,0,1,1
ENSG00000280150.1_7,0,0,1,1
ENSG00000274373.1_8,0,0,1,1
ENSG00000256783.1_8,0,0,1,1
ENSG00000256875.2_10,0,0,1,1
ENSG00000280287.1_8,0,0,0,0
ENSG00000279700.1_8,0,0,0,0
ENSG00000277186.1_8,0,0,1,1
ENSG00000280311.1_7,0,0,0,0
ENSG00000256632.3_11,0,0,0,0
ENSG00000278949.1_8,0,0,0,0
ENSG00000236617.2_9,0,0,0,0
ENSG00000250790.4_10,0,0,0,0
ENSG00000289516.1_1,0,0,1,1
ENSG00000246394.8_13,0,0,0,0
ENSG00000279466.1_8,0,0,1,1
ENSG00000279817.1_8,0,0,1,1
ENSG00000271963.1_8,0,0,0,0
ENSG00000231238.2_9,0,0,0,1
ENSG00000229788.1_8,0,0,0,1
ENSG00000231914.1_6,0,0,1,1
ENSG00000236169.1,0,0,1,1
ENSG00000227332.1,0,0,0,1
ENSG00000226250.2_8,0,0,0,1
ENSG00000231358.4_11,0,0,1,1
ENSG00000291256.1_2,0,0,1,1
ENSG00000290620.1_1,0,0,1,1
ENSG00000232685.5_10,0,0,0,1
ENSG00000226619.1_8,0,0,1,1
ENSG00000287861.1_6,0,0,1,1
ENSG00000290437.1_2,0,0,1,1
ENSG00000236834.1_6,0,0,0,1
ENSG00000229791.1_10,0,0,1,1
ENSG00000225316.3_8,0,0,0,0
ENSG00000226352.2_9,0,0,0,0
ENSG00000223576.2_10,0,0,0,0
ENSG00000275964.2_9,0,0,1,1
ENSG00000289235.1_1,0,0,1,1
ENSG00000279951.1_7,0,0,1,1
ENSG00000236076.1_6,0,0,1,1
ENSG00000260131.1_7,0,0,0,1
ENSG00000279065.1_7,0,0,1,1
ENSG00000277020.4_10,0,0,1,1
ENSG00000278291.1_10,0,0,0,0
ENSG00000279135.1_8,0,0,0,0
ENSG00000275485.1_3,0,0,0,0
ENSG00000233851.1_7,0,0,0,0
ENSG00000233405.2_8,0,0,0,1
ENSG00000290911.1_1,0,0,1,1
ENSG00000291046.1_1,0,0,0,0
ENSG00000224429.10_9,1,0,0,0
ENSG00000289814.1_1,0,0,0,0
ENSG00000236953.1_9,0,0,0,0
ENSG00000289860.1_1,0,0,1,1
ENSG00000226722.4_9,0,0,1,1
ENSG00000276476.4_8,0,0,0,1
ENSG00000287357.1_5,0,0,1,1
ENSG00000262619.4_12,0,0,0,1
ENSG00000262198.2_8,0,0,1,1
ENSG00000289217.2_2,0,0,1,1
ENSG00000283075.1_8,0,0,1,1
ENSG00000289861.1_1,0,0,1,1
ENSG00000229483.2_9,0,0,0,1
ENSG00000229558.2_8,0,0,0,0
ENSG00000232977.7_8,0,0,0,1
ENSG00000227893.1_6,0,0,0,1
ENSG00000289688.1_1,0,0,1,1
ENSG00000289332.2_2,0,0,0,0
ENSG00000205861.13_9,0,0,0,0
ENSG00000290660.1_2,0,0,1,1
ENSG00000287530.1_7,0,0,1,1
ENSG00000228741.2_12,0,0,0,0
ENSG00000227213.1_9,0,0,0,0
ENSG00000240868.1_8,0,0,0,0
ENSG00000261498.1_6,0,0,1,1
ENSG00000288103.1_5,0,0,1,1
ENSG00000287376.1_5,0,0,1,1
ENSG00000243008.2_9,0,0,1,1
ENSG00000290443.1_2,0,0,1,1
ENSG00000285806.1_6,0,0,1,1
ENSG00000287887.1_3,0,0,1,1
ENSG00000291041.1_1,0,0,1,1
ENSG00000289006.1_1,0,0,0,0
ENSG00000279695.1_7,0,0,1,1
ENSG00000238169.2_9,0,0,0,0
ENSG00000234056.3_10,0,0,0,1
ENSG00000279550.1_3,0,0,1,1
ENSG00000225105.2_9,0,0,1,1
ENSG00000260509.2_10,0,0,1,1
ENSG00000289125.1_1,0,0,0,0
ENSG00000231983.1_8,0,0,0,1
ENSG00000277368.2_9,0,0,0,0
ENSG00000285929.1_4,0,0,1,1
ENSG00000237001.7_15,0,0,0,0
ENSG00000285935.1_6,0,0,0,0
ENSG00000283579.1_10,0,0,1,1
ENSG00000232162.1_7,0,0,0,0
ENSG00000230641.1_8,0,0,1,1
ENSG00000275294.4_10,0,0,0,1
ENSG00000234772.2_11,0,0,0,1
ENSG00000229609.1_6,0,0,1,1
ENSG00000289827.1_1,0,0,0,0
ENSG00000273552.2_11,0,0,0,0
ENSG00000247381.3_9,1,0,0,1
ENSG00000260704.1_4,0,0,0,1
ENSG00000261485.1_7,0,0,0,1
ENSG00000279393.2_8,0,0,1,1
ENSG00000289569.1_1,0,0,0,0
ENSG00000236758.5_9,0,0,0,0
ENSG00000179141.9_16,0,0,0,0
ENSG00000224329.2_9,0,0,1,1
ENSG00000224405.1_9,0,0,0,1
ENSG00000122043.12_7,0,0,0,1
ENSG00000266505.1_8,0,0,1,1
ENSG00000224511.2_9,0,0,0,1
ENSG00000232117.2_9,0,0,1,1
ENSG00000232643.2_8,0,0,1,1
